user_id,item_id,response
561    ,684    ,0
500    ,179    ,0
194    ,70     ,0
87     ,385    ,1
648    ,69     ,0
754    ,273    ,0
850    ,419    ,1
429    ,250    ,0
311    ,739    ,0
541    ,196    ,0
665    ,7      ,0
164    ,472    ,1
628    ,258    ,1
797    ,50     ,1
148    ,194    ,1
543    ,82     ,0
555    ,150    ,0
96     ,79     ,0
58     ,1      ,1
620    ,118    ,0
380    ,89     ,1
617    ,238    ,0
318    ,56     ,0
256    ,4      ,1
766    ,739    ,0
846    ,196    ,0
125    ,411    ,0
922    ,191    ,0
716    ,655    ,0
601    ,357    ,0
599    ,508    ,0
870    ,268    ,0
416    ,591    ,1
780    ,357    ,1
18     ,64     ,1
290    ,153    ,0
333    ,168    ,0
723    ,289    ,0
916    ,230    ,0
664    ,97     ,0
311    ,227    ,0
623    ,692    ,0
14     ,475    ,0
850    ,121    ,1
592    ,96     ,1
299    ,238    ,0
99     ,182    ,0
542    ,15     ,0
350    ,204    ,0
500    ,301    ,0
721    ,191    ,0
757    ,250    ,0
334    ,508    ,0
99     ,410    ,1
493    ,182    ,1
560    ,597    ,0
361    ,204    ,0
455    ,582    ,0
327    ,24     ,0
234    ,322    ,0
437    ,70     ,0
367    ,302    ,1
894    ,245    ,0
682    ,240    ,0
311    ,143    ,0
669    ,79     ,0
437    ,151    ,1
708    ,50     ,1
343    ,1      ,1
204    ,191    ,0
435    ,318    ,1
705    ,284    ,0
99     ,204    ,0
745    ,222    ,0
789    ,742    ,0
305    ,179    ,0
831    ,273    ,0
880    ,144    ,1
881    ,393    ,0
881    ,476    ,0
423    ,471    ,0
838    ,238    ,0
222    ,215    ,0
7      ,175    ,1
566    ,204    ,0
346    ,302    ,0
536    ,28     ,1
405    ,97     ,0
381    ,479    ,1
601    ,174    ,0
940    ,568    ,0
406    ,175    ,1
144    ,31     ,0
437    ,144    ,0
279    ,284    ,0
566    ,121    ,0
807    ,252    ,0
142    ,315    ,0
424    ,508    ,0
748    ,748    ,0
269    ,179    ,0
311    ,511    ,0
271    ,13     ,0
562    ,218    ,0
858    ,100    ,0
48     ,479    ,0
809    ,258    ,0
924    ,286    ,0
12     ,684    ,1
424    ,258    ,0
868    ,208    ,0
521    ,1      ,0
23     ,191    ,0
747    ,50     ,1
481    ,252    ,0
718    ,282    ,1
401    ,127    ,0
882    ,1      ,1
62     ,182    ,1
379    ,197    ,1
589    ,322    ,0
753    ,215    ,1
449    ,285    ,1
455    ,298    ,0
541    ,8      ,1
916    ,100    ,1
741    ,180    ,0
757    ,22     ,0
897    ,210    ,1
426    ,135    ,0
708    ,25     ,0
303    ,209    ,1
818    ,300    ,0
168    ,276    ,0
778    ,82     ,0
535    ,301    ,0
705    ,419    ,0
435    ,211    ,0
381    ,176    ,0
194    ,1      ,0
506    ,566    ,0
371    ,31     ,1
868    ,228    ,1
605    ,255    ,0
361    ,237    ,0
327    ,11     ,0
648    ,4      ,0
95     ,82     ,0
423    ,269    ,0
399    ,235    ,0
429    ,147    ,0
65     ,402    ,0
234    ,179    ,0
141    ,322    ,0
622    ,125    ,0
550    ,252    ,0
478    ,7      ,0
290    ,385    ,0
804    ,496    ,1
114    ,496    ,0
367    ,56     ,1
121    ,276    ,0
42     ,411    ,0
847    ,8      ,0
605    ,14     ,1
896    ,471    ,0
774    ,182    ,0
805    ,405    ,0
76     ,603    ,0
44     ,22     ,0
308    ,411    ,0
676    ,748    ,0
72     ,12     ,1
59     ,125    ,0
275    ,183    ,0
881    ,265    ,1
406    ,514    ,0
575    ,111    ,0
128    ,483    ,1
657    ,111    ,1
345    ,258    ,0
705    ,97     ,0
601    ,186    ,0
10     ,511    ,0
430    ,286    ,0
673    ,286    ,0
705    ,195    ,0
551    ,245    ,0
727    ,432    ,0
501    ,25     ,0
324    ,289    ,1
763    ,174    ,0
48     ,496    ,1
524    ,523    ,0
503    ,313    ,1
220    ,269    ,1
232    ,173    ,0
879    ,151    ,0
312    ,121    ,0
629    ,322    ,0
401    ,83     ,0
479    ,423    ,0
306    ,25     ,0
128    ,25     ,0
690    ,393    ,0
94     ,286    ,0
671    ,511    ,0
888    ,237    ,1
487    ,340    ,0
626    ,313    ,1
387    ,82     ,0
913    ,690    ,0
809    ,319    ,0
49     ,11     ,0
890    ,234    ,1
660    ,95     ,0
330    ,82     ,0
14     ,319    ,0
18     ,1      ,1
327    ,186    ,0
124    ,209    ,0
22     ,367    ,0
372    ,176    ,0
474    ,209    ,1
435    ,58     ,0
426    ,194    ,0
770    ,326    ,0
497    ,274    ,0
57     ,475    ,0
70     ,655    ,0
280    ,476    ,1
181    ,475    ,0
627    ,684    ,0
622    ,479    ,0
103    ,252    ,0
747    ,25     ,0
62     ,685    ,0
213    ,685    ,0
450    ,227    ,0
270    ,173    ,1
397    ,12     ,0
746    ,82     ,0
29     ,259    ,0
826    ,172    ,1
439    ,276    ,1
495    ,50     ,1
318    ,197    ,1
455    ,282    ,0
70     ,172    ,1
347    ,125    ,1
6      ,483    ,1
456    ,71     ,0
638    ,175    ,0
189    ,185    ,1
831    ,31     ,0
344    ,357    ,1
773    ,96     ,0
267    ,7      ,1
239    ,238    ,1
577    ,318    ,1
665    ,215    ,0
537    ,179    ,0
450    ,135    ,0
296    ,435    ,1
399    ,228    ,0
479    ,193    ,0
929    ,31     ,0
786    ,222    ,0
77     ,133    ,0
585    ,340    ,0
738    ,135    ,1
508    ,70     ,0
836    ,357    ,1
848    ,527    ,0
505    ,202    ,0
870    ,154    ,0
78     ,255    ,0
794    ,751    ,0
492    ,124    ,0
586    ,742    ,0
535    ,11     ,0
272    ,194    ,1
487    ,66     ,1
358    ,357    ,0
198    ,660    ,0
293    ,228    ,0
164    ,300    ,1
863    ,748    ,0
889    ,294    ,0
161    ,133    ,0
642    ,288    ,0
87     ,172    ,1
271    ,284    ,0
305    ,257    ,0
295    ,137    ,0
772    ,307    ,0
95     ,527    ,0
829    ,275    ,0
796    ,64     ,0
847    ,121    ,0
334    ,603    ,1
173    ,319    ,0
393    ,83     ,0
560    ,319    ,0
183    ,230    ,1
447    ,1      ,0
59     ,403    ,1
847    ,195    ,0
517    ,269    ,0
437    ,283    ,0
815    ,588    ,1
327    ,474    ,0
47     ,286    ,0
446    ,322    ,0
627    ,4      ,0
7      ,8      ,1
82     ,11     ,0
117    ,268    ,1
11     ,135    ,0
250    ,28     ,0
521    ,431    ,0
281    ,294    ,0
497    ,568    ,0
704    ,58     ,0
460    ,100    ,1
805    ,191    ,0
786    ,200    ,1
158    ,121    ,0
347    ,173    ,0
374    ,97     ,1
650    ,226    ,0
598    ,22     ,1
269    ,172    ,0
393    ,265    ,0
325    ,480    ,0
128    ,69     ,0
929    ,479    ,0
573    ,69     ,0
262    ,125    ,0
457    ,228    ,1
144    ,182    ,0
201    ,276    ,1
516    ,523    ,0
416    ,125    ,1
746    ,8      ,0
588    ,475    ,0
236    ,203    ,0
7      ,28     ,1
305    ,98     ,0
576    ,15     ,0
716    ,511    ,1
916    ,186    ,0
630    ,7      ,0
345    ,226    ,0
416    ,14     ,0
237    ,100    ,1
330    ,209    ,0
660    ,176    ,0
650    ,751    ,0
538    ,191    ,1
541    ,732    ,0
253    ,282    ,0
776    ,588    ,0
763    ,127    ,0
892    ,153    ,1
925    ,56     ,0
320    ,403    ,0
211    ,230    ,0
474    ,204    ,0
246    ,174    ,0
618    ,215    ,0
748    ,182    ,0
54     ,273    ,0
838    ,222    ,0
201    ,7      ,0
321    ,435    ,1
537    ,133    ,0
709    ,69     ,1
711    ,79     ,0
908    ,56     ,0
653    ,194    ,0
409    ,367    ,0
195    ,298    ,0
378    ,289    ,1
591    ,127    ,0
151    ,419    ,0
615    ,582    ,0
299    ,228    ,0
644    ,748    ,0
780    ,70     ,0
747    ,124    ,1
271    ,272    ,0
844    ,24     ,1
480    ,258    ,0
269    ,132    ,1
437    ,276    ,1
379    ,227    ,0
903    ,89     ,0
646    ,748    ,0
723    ,748    ,1
705    ,471    ,1
453    ,188    ,0
883    ,273    ,0
518    ,628    ,1
278    ,98     ,0
910    ,127    ,1
455    ,183    ,0
117    ,546    ,0
865    ,99     ,0
535    ,4      ,0
780    ,183    ,0
548    ,118    ,1
615    ,127    ,1
179    ,751    ,0
151    ,82     ,0
835    ,514    ,0
116    ,199    ,0
659    ,204    ,0
622    ,480    ,0
158    ,410    ,0
716    ,98     ,1
374    ,96     ,0
922    ,228    ,0
213    ,252    ,0
655    ,222    ,0
308    ,288    ,0
711    ,318    ,1
105    ,271    ,0
613    ,89     ,1
43     ,124    ,0
735    ,258    ,0
655    ,739    ,0
679    ,56     ,0
22     ,117    ,0
642    ,208    ,1
943    ,419    ,0
415    ,479    ,0
880    ,269    ,0
551    ,476    ,1
128    ,182    ,0
232    ,196    ,1
7      ,71     ,1
393    ,168    ,0
324    ,690    ,0
293    ,423    ,0
864    ,678    ,0
44     ,385    ,0
829    ,153    ,0
361    ,319    ,1
236    ,9      ,1
892    ,125    ,0
303    ,95     ,1
417    ,153    ,1
567    ,268    ,0
349    ,121    ,0
177    ,216    ,0
230    ,423    ,1
393    ,322    ,0
87     ,64     ,1
860    ,56     ,0
51     ,603    ,0
328    ,182    ,0
365    ,301    ,1
899    ,222    ,0
26     ,283    ,0
305    ,143    ,0
643    ,200    ,0
32     ,405    ,0
870    ,568    ,0
905    ,300    ,0
481    ,204    ,0
914    ,111    ,0
682    ,651    ,0
100    ,321    ,0
373    ,269    ,1
328    ,302    ,0
883    ,83     ,0
880    ,12     ,1
508    ,443    ,0
500    ,739    ,0
504    ,4      ,0
197    ,56     ,0
826    ,288    ,0
512    ,97     ,1
731    ,419    ,0
628    ,173    ,0
601    ,9      ,0
409    ,321    ,0
73     ,180    ,0
579    ,269    ,0
801    ,313    ,1
560    ,203    ,0
716    ,474    ,1
622    ,154    ,0
13     ,98     ,0
52     ,111    ,0
875    ,180    ,1
311    ,215    ,0
409    ,191    ,1
474    ,15     ,1
550    ,15     ,1
205    ,294    ,0
85     ,121    ,0
913    ,99     ,0
459    ,323    ,0
589    ,340    ,0
125    ,111    ,0
177    ,307    ,0
10     ,432    ,0
524    ,235    ,0
766    ,211    ,0
174    ,315    ,1
313    ,174    ,0
622    ,283    ,0
109    ,411    ,0
716    ,197    ,1
318    ,289    ,0
453    ,164    ,0
127    ,748    ,1
864    ,56     ,1
934    ,82     ,0
481    ,70     ,1
690    ,66     ,0
311    ,77     ,1
378    ,77     ,0
920    ,301    ,0
126    ,327    ,0
460    ,257    ,0
279    ,550    ,0
320    ,240    ,0
13     ,124    ,1
406    ,50     ,1
97     ,193    ,0
75     ,151    ,1
669    ,514    ,0
653    ,64     ,0
311    ,751    ,0
747    ,514    ,0
158    ,229    ,0
570    ,340    ,0
225    ,194    ,1
347    ,195    ,0
280    ,568    ,0
220    ,286    ,1
697    ,283    ,1
892    ,187    ,1
379    ,50     ,0
354    ,732    ,0
400    ,286    ,0
252    ,9      ,1
10     ,135    ,1
280    ,79     ,0
704    ,100    ,0
197    ,328    ,0
804    ,252    ,0
64     ,333    ,0
450    ,483    ,0
592    ,134    ,1
450    ,194    ,1
83     ,186    ,0
347    ,98     ,1
286    ,367    ,1
417    ,423    ,0
44     ,99     ,0
232    ,515    ,0
97     ,204    ,1
12     ,215    ,0
852    ,405    ,0
271    ,265    ,1
865    ,240    ,0
538    ,143    ,0
85     ,357    ,0
516    ,357    ,0
666    ,204    ,0
889    ,168    ,0
373    ,732    ,0
211    ,199    ,1
577    ,56     ,0
566    ,385    ,0
932    ,357    ,1
378    ,684    ,0
250    ,117    ,0
707    ,97     ,0
709    ,22     ,1
112    ,294    ,0
400    ,294    ,0
864    ,433    ,0
731    ,283    ,0
602    ,9      ,0
326    ,498    ,1
869    ,298    ,0
269    ,197    ,1
354    ,154    ,0
717    ,333    ,0
566    ,70     ,0
389    ,197    ,1
751    ,300    ,0
771    ,97     ,0
42     ,742    ,0
543    ,147    ,0
138    ,211    ,0
395    ,151    ,0
234    ,423    ,0
608    ,9      ,0
270    ,70     ,1
178    ,111    ,0
177    ,245    ,0
271    ,582    ,0
296    ,117    ,0
294    ,50     ,1
457    ,410    ,0
119    ,271    ,0
256    ,245    ,0
151    ,393    ,0
303    ,215    ,1
334    ,13     ,0
927    ,410    ,0
396    ,237    ,0
608    ,196    ,1
553    ,151    ,1
199    ,100    ,0
577    ,546    ,0
383    ,137    ,1
401    ,173    ,0
171    ,302    ,0
184    ,496    ,1
95     ,204    ,1
401    ,588    ,0
332    ,282    ,1
654    ,82     ,1
659    ,234    ,0
737    ,186    ,1
201    ,385    ,0
303    ,174    ,1
542    ,97     ,0
81     ,237    ,0
429    ,340    ,1
207    ,8      ,0
533    ,514    ,0
741    ,480    ,1
716    ,275    ,1
549    ,1      ,1
304    ,322    ,0
279    ,751    ,0
757    ,56     ,0
638    ,211    ,0
614    ,117    ,0
892    ,99     ,0
642    ,235    ,0
65     ,98     ,0
301    ,8      ,0
486    ,25     ,0
639    ,215    ,0
110    ,226    ,0
707    ,483    ,1
741    ,202    ,0
437    ,182    ,0
202    ,318    ,0
825    ,307    ,0
192    ,340    ,0
664    ,230    ,0
457    ,288    ,0
577    ,582    ,0
869    ,125    ,0
385    ,56     ,1
200    ,88     ,0
374    ,15     ,0
495    ,288    ,0
303    ,739    ,1
249    ,186    ,0
632    ,210    ,1
37     ,568    ,0
321    ,50     ,0
381    ,432    ,1
588    ,739    ,0
445    ,195    ,0
361    ,216    ,1
666    ,222    ,0
292    ,183    ,1
610    ,527    ,0
194    ,692    ,0
927    ,742    ,1
345    ,200    ,0
226    ,480    ,0
671    ,684    ,0
102    ,432    ,0
704    ,187    ,0
121    ,315    ,0
74     ,276    ,0
315    ,211    ,0
452    ,216    ,0
653    ,472    ,0
615    ,28     ,0
843    ,50     ,0
560    ,132    ,0
74     ,137    ,0
61     ,301    ,0
775    ,327    ,1
815    ,603    ,0
782    ,250    ,0
267    ,515    ,1
463    ,257    ,0
665    ,172    ,0
412    ,24     ,0
269    ,474    ,0
198    ,237    ,0
493    ,234    ,1
774    ,174    ,0
334    ,4      ,0
346    ,333    ,0
248    ,187    ,0
823    ,22     ,1
109    ,732    ,0
314    ,66     ,1
606    ,508    ,0
524    ,195    ,0
207    ,143    ,0
940    ,258    ,1
409    ,276    ,0
467    ,124    ,1
624    ,269    ,0
527    ,14     ,0
629    ,202    ,0
151    ,181    ,1
566    ,240    ,0
339    ,403    ,0
805    ,209    ,0
740    ,271    ,0
56     ,546    ,0
87     ,127    ,0
274    ,71     ,0
286    ,472    ,0
177    ,150    ,0
296    ,523    ,0
32     ,111    ,0
763    ,222    ,1
523    ,204    ,1
429    ,22     ,1
880    ,845    ,0
474    ,14     ,1
643    ,508    ,0
556    ,132    ,1
527    ,124    ,0
588    ,97     ,0
87     ,273    ,0
792    ,7      ,0
659    ,143    ,1
77     ,1      ,1
298    ,265    ,0
830    ,226    ,1
537    ,187    ,0
235    ,419    ,1
16     ,209    ,1
359    ,313    ,1
303    ,603    ,1
363    ,188    ,0
489    ,307    ,0
648    ,9      ,0
808    ,327    ,1
283    ,125    ,1
698    ,300    ,0
332    ,566    ,0
325    ,82     ,0
746    ,431    ,1
547    ,301    ,0
515    ,288    ,0
340    ,435    ,0
151    ,301    ,0
650    ,168    ,0
367    ,179    ,1
721    ,259    ,0
497    ,22     ,1
311    ,550    ,0
538    ,183    ,0
940    ,96     ,1
743    ,294    ,0
363    ,234    ,0
263    ,432    ,0
632    ,204    ,0
447    ,405    ,0
95     ,385    ,0
485    ,289    ,0
518    ,235    ,0
573    ,174    ,0
618    ,273    ,0
359    ,24     ,0
28     ,480    ,1
107    ,321    ,0
548    ,405    ,0
655    ,410    ,0
90     ,133    ,1
269    ,153    ,0
698    ,195    ,0
653    ,204    ,0
435    ,199    ,1
201    ,480    ,0
461    ,285    ,0
421    ,208    ,0
141    ,147    ,0
532    ,79     ,1
126    ,328    ,1
374    ,66     ,0
788    ,199    ,1
267    ,568    ,0
159    ,628    ,0
210    ,216    ,0
596    ,328    ,1
911    ,186    ,1
214    ,318    ,0
932    ,427    ,0
316    ,71     ,0
450    ,245    ,0
780    ,28     ,1
280    ,276    ,1
141    ,591    ,0
937    ,326    ,0
392    ,173    ,0
56     ,79     ,0
823    ,176    ,0
412    ,218    ,0
843    ,174    ,0
50     ,288    ,0
940    ,294    ,0
151    ,483    ,1
645    ,523    ,1
896    ,98     ,1
492    ,185    ,0
632    ,195    ,1
804    ,151    ,0
561    ,23     ,1
500    ,211    ,0
298    ,483    ,1
72     ,147    ,1
183    ,405    ,0
50     ,125    ,0
71     ,14     ,1
232    ,508    ,0
670    ,603    ,1
385    ,523    ,0
495    ,568    ,0
576    ,50     ,0
311    ,326    ,0
504    ,238    ,0
385    ,210    ,0
363    ,153    ,0
299    ,168    ,0
158    ,127    ,1
877    ,203    ,0
805    ,196    ,0
214    ,357    ,1
705    ,257    ,0
606    ,97     ,1
748    ,22     ,0
174    ,660    ,1
332    ,300    ,1
328    ,218    ,0
95     ,591    ,1
846    ,227    ,0
361    ,684    ,0
878    ,732    ,0
338    ,211    ,0
758    ,433    ,1
685    ,340    ,0
553    ,238    ,1
470    ,319    ,0
328    ,684    ,1
458    ,121    ,0
647    ,15     ,0
555    ,258    ,0
577    ,176    ,1
87     ,111    ,0
487    ,367    ,0
418    ,302    ,0
618    ,628    ,0
318    ,527    ,1
739    ,318    ,0
323    ,475    ,0
880    ,4      ,0
248    ,186    ,1
843    ,690    ,1
709    ,403    ,0
292    ,144    ,1
643    ,496    ,0
877    ,83     ,0
711    ,568    ,0
617    ,427    ,0
668    ,137    ,0
178    ,218    ,0
537    ,204    ,0
197    ,96     ,1
339    ,357    ,1
828    ,340    ,1
629    ,333    ,0
540    ,1      ,0
709    ,568    ,0
181    ,748    ,0
146    ,294    ,0
104    ,250    ,0
592    ,98     ,1
711    ,71     ,0
222    ,252    ,0
387    ,188    ,1
239    ,268    ,0
535    ,480    ,0
34     ,289    ,0
624    ,117    ,0
847    ,568    ,0
480    ,8      ,1
493    ,527    ,1
916    ,582    ,0
52     ,25     ,1
921    ,419    ,1
589    ,286    ,0
550    ,748    ,0
339    ,546    ,0
53     ,748    ,0
276    ,245    ,0
659    ,419    ,1
436    ,95     ,0
671    ,591    ,0
95     ,739    ,0
456    ,367    ,0
216    ,202    ,0
222    ,284    ,0
47     ,269    ,0
847    ,77     ,0
487    ,286    ,0
20     ,496    ,1
924    ,433    ,1
326    ,154    ,0
218    ,153    ,0
447    ,28     ,0
746    ,523    ,0
852    ,100    ,0
322    ,196    ,0
116    ,248    ,0
230    ,135    ,0
409    ,28     ,0
943    ,79     ,1
618    ,655    ,0
276    ,289    ,0
148    ,238    ,0
537    ,69     ,0
924    ,172    ,0
897    ,186    ,1
307    ,1      ,1
374    ,471    ,0
671    ,472    ,1
201    ,23     ,0
73     ,202    ,0
446    ,748    ,0
911    ,194    ,0
296    ,515    ,1
184    ,70     ,0
198    ,684    ,0
14     ,25     ,0
864    ,403    ,1
621    ,235    ,0
210    ,1      ,1
488    ,651    ,1
450    ,180    ,0
497    ,216    ,0
538    ,276    ,0
144    ,215    ,0
521    ,496    ,0
144    ,234    ,0
450    ,692    ,0
666    ,137    ,0
586    ,393    ,0
657    ,302    ,0
486    ,137    ,0
20     ,357    ,0
308    ,25     ,0
642    ,186    ,1
720    ,258    ,0
458    ,204    ,0
542    ,194    ,0
148    ,7      ,1
6      ,199    ,0
90     ,153    ,1
59     ,58     ,0
923    ,742    ,0
94     ,176    ,0
686    ,174    ,0
643    ,229    ,0
723    ,258    ,0
387    ,511    ,0
332    ,89     ,1
102    ,403    ,0
255    ,98     ,1
653    ,199    ,0
435    ,257    ,0
738    ,318    ,1
144    ,597    ,0
497    ,237    ,0
681    ,690    ,0
747    ,269    ,0
503    ,498    ,1
601    ,508    ,0
131    ,14     ,1
533    ,12     ,0
210    ,153    ,1
564    ,127    ,0
922    ,476    ,0
261    ,117    ,0
56     ,202    ,0
387    ,319    ,0
615    ,180    ,0
807    ,427    ,0
380    ,69     ,0
25     ,498    ,0
746    ,183    ,0
181    ,742    ,0
236    ,179    ,0
42     ,12     ,0
274    ,118    ,0
301    ,168    ,0
347    ,475    ,0
254    ,678    ,0
416    ,268    ,0
555    ,748    ,0
316    ,168    ,0
716    ,210    ,1
256    ,79     ,1
505    ,31     ,0
203    ,258    ,0
175    ,419    ,1
45     ,181    ,0
655    ,97     ,0
714    ,282    ,0
60     ,151    ,1
179    ,315    ,1
376    ,321    ,0
425    ,185    ,0
456    ,143    ,0
307    ,99     ,0
397    ,7      ,1
385    ,127    ,0
879    ,685    ,0
854    ,318    ,1
730    ,327    ,0
14     ,498    ,1
396    ,117    ,0
574    ,286    ,0
786    ,125    ,0
450    ,474    ,1
630    ,546    ,0
835    ,69     ,1
69     ,7      ,1
401    ,235    ,0
731    ,845    ,0
682    ,215    ,0
600    ,515    ,1
864    ,591    ,0
639    ,582    ,0
889    ,95     ,0
666    ,121    ,0
532    ,284    ,1
639    ,286    ,0
551    ,742    ,1
830    ,82     ,0
442    ,226    ,0
556    ,319    ,0
710    ,127    ,1
120    ,125    ,0
151    ,132    ,1
682    ,228    ,0
262    ,77     ,0
68     ,9      ,0
665    ,117    ,0
894    ,248    ,0
186    ,56     ,0
310    ,222    ,0
795    ,419    ,0
601    ,56     ,0
660    ,144    ,0
637    ,282    ,0
178    ,678    ,0
573    ,423    ,0
435    ,111    ,0
752    ,307    ,1
327    ,550    ,0
330    ,210    ,1
77     ,195    ,1
862    ,183    ,1
843    ,97     ,0
203    ,50     ,1
62     ,285    ,0
64     ,591    ,0
478    ,235    ,0
648    ,194    ,1
848    ,197    ,1
538    ,88     ,0
7      ,182    ,0
605    ,137    ,1
790    ,367    ,0
512    ,302    ,0
299    ,271    ,0
251    ,237    ,1
292    ,176    ,1
799    ,286    ,1
924    ,211    ,0
616    ,678    ,0
95     ,83     ,1
562    ,385    ,0
339    ,258    ,0
371    ,443    ,0
683    ,132    ,1
167    ,435    ,1
487    ,174    ,1
804    ,748    ,0
245    ,411    ,0
721    ,179    ,1
757    ,183    ,0
99     ,742    ,1
808    ,748    ,0
625    ,423    ,0
443    ,286    ,1
791    ,300    ,1
301    ,402    ,0
218    ,603    ,0
918    ,69     ,0
883    ,276    ,1
325    ,135    ,1
534    ,240    ,1
561    ,660    ,0
136    ,269    ,1
374    ,218    ,0
178    ,435    ,0
347    ,240    ,1
216    ,58     ,0
294    ,147    ,0
373    ,204    ,1
437    ,121    ,0
308    ,313    ,0
91     ,22     ,1
457    ,732    ,0
85     ,483    ,1
201    ,405    ,0
526    ,282    ,0
296    ,50     ,1
479    ,298    ,0
716    ,4      ,0
371    ,431    ,1
563    ,257    ,1
940    ,751    ,0
494    ,748    ,0
422    ,234    ,0
178    ,133    ,0
16     ,546    ,0
391    ,318    ,0
314    ,692    ,1
672    ,15     ,0
168    ,25     ,1
409    ,172    ,1
819    ,182    ,0
53     ,7      ,0
627    ,22     ,1
370    ,137    ,0
222    ,566    ,0
928    ,172    ,1
84     ,15     ,0
168    ,7      ,0
618    ,24     ,0
343    ,483    ,1
791    ,50     ,1
452    ,143    ,0
867    ,135    ,1
416    ,161    ,0
64     ,187    ,1
648    ,180    ,0
299    ,154    ,0
396    ,121    ,1
237    ,185    ,0
660    ,298    ,0
796    ,282    ,0
885    ,195    ,0
747    ,7      ,0
450    ,66     ,0
503    ,88     ,0
17     ,628    ,0
643    ,88     ,0
90     ,69     ,0
732    ,690    ,1
339    ,11     ,0
48     ,56     ,0
907    ,472    ,1
373    ,275    ,1
586    ,568    ,0
649    ,275    ,0
771    ,286    ,0
896    ,210    ,0
266    ,124    ,0
699    ,321    ,0
880    ,168    ,0
758    ,550    ,0
667    ,186    ,0
854    ,9      ,1
611    ,286    ,1
504    ,9      ,0
532    ,96     ,1
14     ,269    ,0
846    ,511    ,1
749    ,127    ,0
144    ,9      ,1
840    ,202    ,1
563    ,476    ,0
878    ,66     ,0
896    ,431    ,0
416    ,4      ,0
538    ,22     ,1
328    ,284    ,0
95     ,197    ,0
83     ,660    ,0
38     ,69     ,1
882    ,432    ,1
194    ,121    ,0
503    ,684    ,0
405    ,4      ,0
91     ,651    ,1
520    ,690    ,1
567    ,176    ,1
40     ,286    ,0
786    ,385    ,0
111    ,286    ,0
235    ,433    ,0
159    ,9      ,0
416    ,191    ,1
77     ,523    ,1
435    ,228    ,0
193    ,476    ,0
450    ,582    ,0
640    ,315    ,1
547    ,269    ,0
707    ,443    ,0
751    ,117    ,0
401    ,216    ,0
299    ,58     ,0
116    ,185    ,0
254    ,143    ,0
646    ,323    ,0
888    ,514    ,1
165    ,15     ,1
881    ,748    ,0
892    ,176    ,1
771    ,144    ,0
151    ,175    ,1
344    ,25     ,0
247    ,64     ,1
16     ,135    ,0
339    ,175    ,1
666    ,474    ,1
664    ,321    ,0
168    ,597    ,0
65     ,7      ,0
16     ,410    ,1
889    ,117    ,0
773    ,433    ,0
435    ,174    ,1
72     ,550    ,0
916    ,229    ,0
479    ,692    ,0
532    ,403    ,0
786    ,179    ,0
901    ,71     ,0
608    ,294    ,0
15     ,127    ,0
730    ,258    ,1
903    ,210    ,0
738    ,180    ,1
387    ,357    ,1
561    ,216    ,0
674    ,125    ,1
305    ,64     ,1
392    ,200    ,0
223    ,742    ,0
313    ,432    ,1
280    ,294    ,0
416    ,568    ,0
12     ,97     ,1
151    ,211    ,1
26     ,9      ,0
116    ,751    ,0
429    ,582    ,0
470    ,1      ,0
844    ,97     ,0
883    ,1      ,0
733    ,125    ,0
236    ,56     ,1
399    ,222    ,0
716    ,211    ,1
315    ,31     ,0
592    ,181    ,0
825    ,248    ,0
493    ,483    ,1
602    ,121    ,0
95     ,215    ,0
500    ,100    ,0
450    ,100    ,0
533    ,257    ,0
69     ,150    ,1
271    ,124    ,0
660    ,435    ,0
603    ,172    ,1
795    ,135    ,0
902    ,480    ,1
177    ,197    ,0
57     ,151    ,0
313    ,393    ,0
943    ,218    ,0
49     ,50     ,0
602    ,678    ,0
718    ,257    ,0
381    ,191    ,1
177    ,288    ,1
865    ,95     ,0
577    ,443    ,0
934    ,432    ,1
263    ,483    ,1
862    ,172    ,1
722    ,678    ,0
659    ,216    ,0
332    ,82     ,1
330    ,660    ,1
405    ,11     ,0
495    ,742    ,1
888    ,111    ,0
208    ,204    ,0
645    ,474    ,1
125    ,181    ,1
89     ,301    ,1
126    ,294    ,0
907    ,1      ,1
918    ,154    ,0
727    ,385    ,0
435    ,685    ,0
283    ,83     ,0
286    ,111    ,1
847    ,419    ,0
16     ,480    ,1
864    ,226    ,0
295    ,154    ,1
889    ,12     ,1
654    ,283    ,1
286    ,451    ,1
606    ,186    ,1
423    ,327    ,0
62     ,134    ,0
528    ,393    ,0
201    ,117    ,0
805    ,13     ,0
339    ,143    ,1
404    ,328    ,0
655    ,186    ,0
177    ,321    ,0
663    ,173    ,0
441    ,405    ,0
458    ,597    ,0
859    ,294    ,0
305    ,153    ,0
739    ,195    ,1
731    ,153    ,0
620    ,237    ,0
363    ,597    ,0
387    ,222    ,0
548    ,100    ,1
650    ,732    ,0
929    ,185    ,1
405    ,199    ,0
385    ,197    ,0
94     ,215    ,0
472    ,11     ,1
555    ,13     ,1
664    ,191    ,0
84     ,273    ,0
373    ,423    ,0
891    ,597    ,0
203    ,24     ,0
214    ,174    ,0
392    ,302    ,1
210    ,651    ,0
43     ,272    ,1
868    ,181    ,1
588    ,301    ,1
114    ,655    ,0
267    ,273    ,0
25     ,143    ,0
785    ,137    ,0
907    ,427    ,1
911    ,154    ,0
3      ,300    ,0
500    ,83     ,0
394    ,419    ,1
488    ,498    ,0
875    ,333    ,1
891    ,285    ,1
90     ,651    ,1
213    ,154    ,1
331    ,175    ,0
